1,1,1,0.17,206480
1,1,2,0.16,206480
1,1,3,0.15,206484
1,1,4,0.15,206480
1,1,5,0.16,206484
1,1,6,0.15,206484
1,1,7,0.14,206484
1,1,8,0.15,206480
1,1,9,0.16,206484
1,1,10,0.16,206480
2,1,1,0.16,206480
2,1,2,0.15,206484
2,1,3,0.15,206484
2,1,4,0.15,206484
2,1,5,0.16,206484
2,1,6,0.16,206480
2,1,7,0.15,206480
2,1,8,0.16,206484
2,1,9,0.15,206488
2,1,10,0.16,206480
4,1,1,0.15,206484
4,1,2,0.16,206484
4,1,3,0.15,206480
4,1,4,0.16,206484
4,1,5,0.15,206484
4,1,6,0.16,206480
4,1,7,0.16,206484
4,1,8,0.15,206480
4,1,9,0.16,206484
4,1,10,0.15,206484
8,1,1,0.16,206484
8,1,2,0.15,206480
8,1,3,0.15,206484
8,1,4,0.15,206480
8,1,5,0.16,206480
8,1,6,0.15,206480
8,1,7,0.16,206484
8,1,8,0.2,206484
8,1,9,0.15,206488
8,1,10,0.16,206484
16,1,1,0.15,206480
16,1,2,0.15,206480
16,1,3,0.17,206484
16,1,4,0.16,206488
16,1,5,0.15,206480
16,1,6,0.16,206480
16,1,7,0.16,206480
16,1,8,0.16,206484
16,1,9,0.16,206484
16,1,10,0.15,206480
1,2,1,0.4,255560
1,2,2,0.39,255560
1,2,3,0.39,255560
1,2,4,0.38,255560
1,2,5,0.4,255560
1,2,6,0.4,255560
1,2,7,0.4,255556
1,2,8,0.38,255560
1,2,9,0.39,255564
1,2,10,0.39,255560
2,2,1,0.39,255560
2,2,2,0.4,255560
2,2,3,0.38,255556
2,2,4,0.38,255560
2,2,5,0.39,255560
2,2,6,0.37,255560
2,2,7,0.39,255560
2,2,8,0.38,255560
2,2,9,0.38,255560
2,2,10,0.38,255560
4,2,1,0.4,255556
4,2,2,0.39,255564
4,2,3,0.39,255560
4,2,4,0.37,255560
4,2,5,0.38,255560
4,2,6,0.38,255560
4,2,7,0.39,255564
4,2,8,0.38,255560
4,2,9,0.38,255560
4,2,10,0.39,255560
8,2,1,0.38,255560
8,2,2,0.38,255560
8,2,3,0.38,255560
8,2,4,0.39,255560
8,2,5,0.38,255556
8,2,6,0.38,255564
8,2,7,0.38,255556
8,2,8,0.39,255560
8,2,9,0.39,255560
8,2,10,0.39,255560
16,2,1,0.38,255560
16,2,2,0.38,255560
16,2,3,0.39,255564
16,2,4,0.38,255560
16,2,5,0.38,255560
16,2,6,0.37,255560
16,2,7,0.39,255560
16,2,8,0.38,255560
16,2,9,0.39,255560
16,2,10,0.39,255560
1,4,1,1.24,417348
1,4,2,1.2,417360
1,4,3,1.23,417348
1,4,4,1.25,417352
1,4,5,1.24,417508
1,4,6,1.24,417348
1,4,7,1.23,417348
1,4,8,1.23,417348
1,4,9,1.24,417356
1,4,10,1.23,417356
2,4,1,1.23,417348
2,4,2,1.25,417496
2,4,3,1.27,417348
2,4,4,1.25,417348
2,4,5,1.25,417348
2,4,6,1.23,417348
2,4,7,1.23,417348
2,4,8,1.23,417352
2,4,9,1.24,417348
2,4,10,1.23,417512
4,4,1,1.24,417348
4,4,2,1.22,417348
4,4,3,1.24,417348
4,4,4,1.23,417348
4,4,5,1.25,417348
4,4,6,1.22,417484
4,4,7,1.25,417344
4,4,8,1.25,417348
4,4,9,1.2,417348
4,4,10,1.24,417348
8,4,1,1.23,417344
8,4,2,1.24,417500
8,4,3,1.23,417352
8,4,4,1.24,417352
8,4,5,1.23,417348
8,4,6,1.26,417348
8,4,7,1.3,417348
8,4,8,1.24,417348
8,4,9,1.24,417348
8,4,10,1.25,417348
16,4,1,1.21,417348
16,4,2,1.27,417348
16,4,3,1.25,417348
16,4,4,1.25,417348
16,4,5,1.23,417352
16,4,6,1.22,417348
16,4,7,1.2,417352
16,4,8,1.23,417348
16,4,9,1.24,417348
16,4,10,1.22,417352
1,8,1,4.25,736796
1,8,2,4.29,736792
1,8,3,4.24,736796
1,8,4,4.26,736724
1,8,5,4.33,736808
1,8,6,4.31,736796
1,8,7,4.32,736824
1,8,8,4.31,736796
1,8,9,4.31,736796
1,8,10,4.23,736796
2,8,1,4.32,736796
2,8,2,4.38,736796
2,8,3,4.27,736752
2,8,4,4.3,736796
2,8,5,4.32,736792
2,8,6,4.35,736792
2,8,7,4.27,736792
2,8,8,4.28,736796
2,8,9,4.33,736536
2,8,10,4.25,736792
4,8,1,4.3,736792
4,8,2,4.22,736792
4,8,3,4.32,736792
4,8,4,4.31,736792
4,8,5,4.33,736796
4,8,6,4.37,736800
4,8,7,4.32,736792
4,8,8,4.23,736800
4,8,9,4.3,736800
4,8,10,4.37,736796
8,8,1,4.35,736800
8,8,2,4.31,736796
8,8,3,4.3,736800
8,8,4,4.28,736796
8,8,5,4.33,736796
8,8,6,4.32,736796
8,8,7,4.37,736672
8,8,8,4.27,736796
8,8,9,4.3,736792
8,8,10,4.27,736796
16,8,1,4.25,736796
16,8,2,4.3,736796
16,8,3,4.18,736796
16,8,4,4.24,736796
16,8,5,4.25,736532
16,8,6,4.19,736796
16,8,7,4.33,736564
16,8,8,4.3,736792
16,8,9,4.24,736796
16,8,10,4.3,736800
1,16,1,14.23,1245128
1,16,2,14.14,1245048
1,16,3,14.33,1245064
1,16,4,14.22,1245064
1,16,5,14.25,1245040
1,16,6,14.53,1245044
1,16,7,14.33,1245048
1,16,8,14.44,1245108
1,16,9,14.46,1245092
1,16,10,14.28,1245096
2,16,1,14.21,1245044
2,16,2,14.15,1245140
2,16,3,14.06,1245080
2,16,4,13.91,1245044
2,16,5,14.27,1245092
2,16,6,14.28,1245080
2,16,7,13.68,1245104
2,16,8,14.28,1245048
2,16,9,14.04,1245168
2,16,10,14.08,1245080
4,16,1,14.37,1245040
4,16,2,14.08,1245076
4,16,3,14.49,1245040
4,16,4,13.99,1245072
4,16,5,14.41,1245096
4,16,6,13.88,1245072
4,16,7,14.24,1245076
4,16,8,14.07,1245068
4,16,9,14.47,1245072
4,16,10,14.26,1245104
8,16,1,14.24,1245088
8,16,2,14.35,1245104
8,16,3,14.25,1245088
8,16,4,13.57,1245068
8,16,5,14.36,1245048
8,16,6,14.31,1245056
8,16,7,14.33,1245112
8,16,8,14.06,1245072
8,16,9,14.34,1245164
8,16,10,14.23,1245068
16,16,1,14.11,1245108
16,16,2,14.32,1245072
16,16,3,14.48,1245088
16,16,4,14.49,1245060
16,16,5,14.42,1245040
16,16,6,14.29,1245052
16,16,7,14.21,1245084
16,16,8,14.42,1245044
16,16,9,14.19,1245044
16,16,10,14.06,1245044
1,32,1,55.5,2463872
1,32,2,55.27,2463872
1,32,3,55.47,2463888
1,32,4,54.69,2463976
1,32,5,56.08,2463880
1,32,6,55.93,2463884
1,32,7,55.72,2463868
1,32,8,55.95,2463944
1,32,9,55.84,2463868
1,32,10,55.63,2463896
2,32,1,56.15,2463868
2,32,2,55.65,2463912
2,32,3,55.45,2463872
2,32,4,55.64,2463868
2,32,5,55.24,2463964
2,32,6,54.87,2463924
2,32,7,54.98,2463872
2,32,8,55.78,2463868
2,32,9,55.98,2463868
2,32,10,55.85,2463960
4,32,1,56.04,2463880
4,32,2,55.4,2463868
4,32,3,55.36,2463872
4,32,4,55.8,2463872
4,32,5,55.55,2463872
4,32,6,55.92,2463884
4,32,7,55.57,2463880
4,32,8,55.25,2463908
4,32,9,55.64,2463968
4,32,10,56.1,2463872
8,32,1,55.4,2463912
8,32,2,55.15,2463888
8,32,3,55.21,2463876
8,32,4,55.16,2463876
8,32,5,54.6,2463868
8,32,6,55.05,2463956
8,32,7,54.04,2464024
8,32,8,55.89,2463900
8,32,9,55.64,2463872
8,32,10,55.08,2463872
16,32,1,55.09,2463876
16,32,2,53.6,2463868
16,32,3,55.27,2463868
16,32,4,53.89,2463880
16,32,5,54.64,2463872
16,32,6,55.4,2463888
16,32,7,55.32,2463920
16,32,8,55.33,2463928
16,32,9,54.7,2463872
16,32,10,54.57,2463868
1,64,1,197.07,4558688
1,64,2,191.11,4558812
1,64,3,203.34,4558816
1,64,4,205.31,4558812
1,64,5,197.24,4558744
1,64,6,196.96,4558816
1,64,7,198.64,4558692
1,64,8,195.08,4558812
1,64,9,199.9,4558716
1,64,10,200.74,4558816
2,64,1,203.1,4558768
2,64,2,200.75,4558652
2,64,3,199.14,4558812
2,64,4,201.39,4558812
2,64,5,197.38,4558636
2,64,6,199.33,4558696
2,64,7,197.07,4558716
2,64,8,197.03,4558816
2,64,9,195.32,4558692
2,64,10,195.12,4558844
4,64,1,190.2,4558716
4,64,2,194.7,4558820
4,64,3,193.41,4558700
4,64,4,203.28,4558620
4,64,5,198.51,4558708
4,64,6,195.96,4558688
4,64,7,194.81,4558756
4,64,8,196.43,4558712
4,64,9,197.21,4558720
4,64,10,201.44,4558664
8,64,1,204.65,4558644
8,64,2,204.73,4558676
8,64,3,204.56,4558732
8,64,4,200.51,4558628
8,64,5,198.56,4558752
8,64,6,203.55,4558688
8,64,7,204.11,4558816
8,64,8,200.12,4558784
8,64,9,204.77,4558680
8,64,10,204.6,4558732
16,64,1,205.57,4558708
16,64,2,200.3,4558680
16,64,3,203.36,4558816
16,64,4,201.84,4558812
16,64,5,202.53,4558752
16,64,6,200.69,4558752
16,64,7,201.33,4558672
16,64,8,201.49,4558716
16,64,9,203.3,4558812
16,64,10,205.3,4558700
